dataset_id,as_of_date,company_name,followers_count,employees_on_platform,link,industry,date_added,date_updated,description,website,entity_id,cusip,isin
58382,2015-09-18,UnitedHealth Group,221769,77177,https://www.linkedin.com/company/1720,Hospital & Health Care,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58436,2015-09-18,Novartis,733303,89477,https://www.linkedin.com/company/1406,Pharmaceuticals,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58401,2015-09-18,MasterCard,147953,9680,https://www.linkedin.com/company/3015,Information Technology and Services,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58543,2015-09-18,Asbury Automotive Group,4368,1900,https://www.linkedin.com/company/31480,Automotive,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58778,2015-09-18,WisdomTree Asset Management,30912,127,https://www.linkedin.com/company/126106,Investment Management,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58544,2015-09-18,LyondellBasell,41476,7316,https://www.linkedin.com/company/5667,Chemicals,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58779,2015-09-18,XL Catlin,32934,6263,https://www.linkedin.com/company/6165,Insurance,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58780,2015-09-18,W.R. Grace,16815,3020,https://www.linkedin.com/company/166979,Chemicals,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58782,2015-09-18,Symantec,225622,23943,https://www.linkedin.com/company/1231,Computer Software,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58437,2015-09-18,RBC,179638,56861,https://www.linkedin.com/company/1808,Banking,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58545,2015-09-18,Cognizant,708571,157799,https://www.linkedin.com/company/1680,Information Technology and Services,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58783,2015-09-18,Hanesbrands Inc.,18833,4155,https://www.linkedin.com/company/2230,Consumer Goods,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58546,2015-09-18,State Street,102184,25884,https://www.linkedin.com/company/1767,Financial Services,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58784,2015-09-18,PSEG,19405,5313,https://www.linkedin.com/company/165586,Utilities,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58785,2015-09-18,Box,49592,1581,https://www.linkedin.com/company/54178,Internet,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58402,2015-09-18,GE,1019582,176891,https://www.linkedin.com/company/1015,Electrical/Electronic Manufacturing,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58438,2015-09-18,Priceline.com,15649,763,https://www.linkedin.com/company/7451,Internet,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58547,2015-09-18,Public Storage,4487,1673,https://www.linkedin.com/company/16670,Real Estate,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58787,2015-09-18,SunLife,1479,276,https://www.linkedin.com/company/3253035,Insurance,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58788,2015-09-18,"Barnes & Noble, Inc.",34313,9771,https://www.linkedin.com/company/4417,Retail,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58548,2015-09-18,"Alexion Pharmaceuticals, Inc.",43048,1830,https://www.linkedin.com/company/16750,Biotechnology,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58790,2015-09-18,CDW,55390,8056,https://www.linkedin.com/company/3334,Information Technology and Services,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58791,2015-09-18,Delphi,127021,21894,https://www.linkedin.com/company/2211,Automotive,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58439,2015-09-18,Intel Corporation,636954,102128,https://www.linkedin.com/company/1053,Semiconductors,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58792,2015-09-18,Nielsen,209721,25364,https://www.linkedin.com/company/1714,Information Services,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58549,2015-09-18,Cigna,69555,17894,https://www.linkedin.com/company/2490,"Health, Wellness and Fitness",2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58793,2015-09-18,Magna International,75115,18281,https://www.linkedin.com/company/13703,Automotive,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58794,2015-09-18,SL Green Realty Corp.,3277,358,https://www.linkedin.com/company/60859,Real Estate,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58550,2015-09-18,Kimberly-Clark,265340,21937,https://www.linkedin.com/company/3439,Consumer Goods,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58371,2015-09-18,"Lowe's Companies, Inc.",134520,62624,https://www.linkedin.com/company/4128,Retail,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58383,2015-09-18,Cisco,1050783,78960,https://www.linkedin.com/company/1063,Computer Networking,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58403,2015-09-18,Philip Morris International,183578,19161,https://www.linkedin.com/company/1912,Tobacco,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58796,2015-09-18,Fiserv,91101,15540,https://www.linkedin.com/company/3364,Information Technology and Services,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58797,2015-09-18,IHS,35648,6763,https://www.linkedin.com/company/164306,Information Services,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58440,2015-09-18,ConocoPhillips,420866,18917,https://www.linkedin.com/company/3600,Oil & Energy,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58551,2015-09-18,Suncor Energy,148334,12302,https://www.linkedin.com/company/7866,Oil & Energy,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58798,2015-09-18,"Church & Dwight, Co., Inc.",17182,2243,https://www.linkedin.com/company/8105,Consumer Goods,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58552,2015-09-18,McGraw Hill Financial,43181,16297,https://www.linkedin.com/company/2934,Financial Services,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58799,2015-09-18,Mohawk Industries,21515,4480,https://www.linkedin.com/company/165022,Textiles,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58800,2015-09-18,Pearson,99592,26469,https://www.linkedin.com/company/2137,Education Management,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58554,2015-09-18,Avago Technologies,19266,3476,https://www.linkedin.com/company/162592,Semiconductors,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58801,2015-09-18,Sirius XM Radio Inc.,20598,2017,https://www.linkedin.com/company/256744,Entertainment,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58441,2015-09-18,Procter & Gamble,1342552,71055,https://www.linkedin.com/company/1116,Consumer Goods,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58802,2015-09-18,CarMax,25681,6332,https://www.linkedin.com/company/162901,Retail,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58803,2015-09-18,Autodesk,124355,7884,https://www.linkedin.com/company/1879,Computer Software,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58404,2015-09-18,The Walt Disney Company,684397,80596,https://www.linkedin.com/company/1292,Entertainment,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58555,2015-09-18,T-Mobile,166626,37654,https://www.linkedin.com/company/1392,Telecommunications,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58804,2015-09-18,Boston Beer Company,24401,902,https://www.linkedin.com/company/12033,Food & Beverages,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58556,2015-09-18,Ericsson,758220,114517,https://www.linkedin.com/company/1060,Telecommunications,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58805,2015-09-18,Pandora,85220,2333,https://www.linkedin.com/company/26479,Internet,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58442,2015-09-18,BHP Billiton,202031,21032,https://www.linkedin.com/company/4509,Mining & Metals,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58806,2015-09-18,"Atossa Genetics, Inc.",668,29,https://www.linkedin.com/company/702244,Biotechnology,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58557,2015-09-18,eBay,198290,21059,https://www.linkedin.com/company/1481,Internet,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58807,2015-09-18,"Expedia, Inc.",150478,16750,https://www.linkedin.com/company/2751,Internet,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58808,2015-09-18,FLEETCOR,6607,773,https://www.linkedin.com/company/26932,Financial Services,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58443,2015-09-18,Amazon,1314548,84809,https://www.linkedin.com/company/1586,Internet,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58558,2015-09-18,Adobe,474210,12983,https://www.linkedin.com/company/1480,Computer Software,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58810,2015-09-18,"Qorvo, Inc.",4899,3751,https://www.linkedin.com/company/4851811,Semiconductors,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58811,2015-09-18,Whole Foods Market,145190,20708,https://www.linkedin.com/company/157353,Supermarkets,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58812,2015-09-18,AvalonBay Communities,11825,1392,https://www.linkedin.com/company/14164,Real Estate,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58559,2015-09-18,Intercontinental Exchange,13097,738,https://www.linkedin.com/company/252398,Financial Services,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58814,2015-09-18,Corning Incorporated,24599,9500,https://www.linkedin.com/company/3678,"Glass, Ceramics & Concrete",2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58815,2015-09-18,RITE AID,25914,11227,https://www.linkedin.com/company/6913,Retail,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58560,2015-09-18,The Blackstone Group,84612,2220,https://www.linkedin.com/company/7834,Financial Services,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58384,2015-09-18,Ford Motor Company,666401,82318,https://www.linkedin.com/company/1483,Automotive,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58405,2015-09-18,McDonald's Corporation,244849,84716,https://www.linkedin.com/company/2677,Restaurants,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58444,2015-09-18,Banco Santander,291101,70944,https://www.linkedin.com/company/2873,Banking,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58816,2015-09-18,H&R Block,49544,9091,https://www.linkedin.com/company/3671,Retail,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58817,2015-09-18,Xilinx,49884,2886,https://www.linkedin.com/company/3543,Semiconductors,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58561,2015-09-18,ITW,24207,3250,https://www.linkedin.com/company/9652,Machinery,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58818,2015-09-18,E*TRADE Financial Corporation,35133,3916,https://www.linkedin.com/company/3030,Financial Services,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58819,2015-09-18,Lear Corporation,131515,13661,https://www.linkedin.com/company/3701,Automotive,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58445,2015-09-18,TOTAL,622192,34324,https://www.linkedin.com/company/1818,Oil & Energy,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58562,2015-09-18,American Airlines,183147,35324,https://www.linkedin.com/company/2640,Airlines/Aviation,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58820,2015-09-18,Gap Inc.,161907,37383,https://www.linkedin.com/company/1677,Retail,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58563,2015-09-18,Valero Energy Corporation,46455,5900,https://www.linkedin.com/company/252536,Oil & Energy,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58821,2015-09-18,Stericycle,12333,3597,https://www.linkedin.com/company/15798,Hospital & Health Care,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58822,2015-09-18,The Hartford,52510,15007,https://www.linkedin.com/company/2467,Financial Services,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58366,2015-09-18,Novo Nordisk,336978,26476,https://www.linkedin.com/company/2227,Pharmaceuticals,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58406,2015-09-18,Apple,2591964,104027,https://www.linkedin.com/company/162479,Consumer Electronics,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58566,2015-09-18,IAC,10919,7051,https://www.linkedin.com/company/3700,Internet,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58823,2015-09-18,CenterPoint Energy,16362,3783,https://www.linkedin.com/company/162961,Utilities,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58372,2015-09-18,TJ Maxx,14972,7031,https://www.linkedin.com/company/5122,Retail,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58446,2015-09-18,HSBC,726136,138902,https://www.linkedin.com/company/1241,Financial Services,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58824,2015-09-18,Zillow,33168,1131,https://www.linkedin.com/company/13990,Internet,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58567,2015-09-18,Marathon Petroleum Corporation,28292,5095,https://www.linkedin.com/company/13856,Oil & Energy,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58825,2015-09-18,Ryanair,40175,4079,https://www.linkedin.com/company/16584,Airlines/Aviation,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58829,2015-09-18,Cintas,46413,11647,https://www.linkedin.com/company/5045,Facilities Services,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58447,2015-09-18,Simon Property Group,28243,3028,https://www.linkedin.com/company/165978,Real Estate,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58568,2015-09-18,Yahoo,468635,11757,https://www.linkedin.com/company/1288,Internet,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58830,2015-09-18,Verisk Analytics,7170,792,https://www.linkedin.com/company/580619,Information Services,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58831,2015-09-18,Sempra Energy,15663,2542,https://www.linkedin.com/company/165918,Utilities,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58832,2015-09-18,Gartner,238542,6841,https://www.linkedin.com/company/2078,Information Technology and Services,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58569,2015-09-18,Humana,90071,26876,https://www.linkedin.com/company/4257,Insurance,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58386,2015-09-18,The Dow Chemical Company,220677,27651,https://www.linkedin.com/company/2562,Chemicals,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58448,2015-09-18,Google,3622173,67751,https://www.linkedin.com/company/1441,Internet,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58834,2015-09-18,Host Hotels & Resorts,3728,263,https://www.linkedin.com/company/36069,Real Estate,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58572,2015-09-18,Shutterstock,14133,1165,https://www.linkedin.com/company/85823,Internet,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58835,2015-09-18,Sealed Air Corporation,41943,5815,https://www.linkedin.com/company/7663,Packaging and Containers,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58407,2015-09-18,3M,487994,42167,https://www.linkedin.com/company/1864,Mechanical or Industrial Engineering,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58836,2015-09-18,Signet,5846,1114,https://www.linkedin.com/company/13626,Retail,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58573,2015-09-18,Halliburton,600698,49079,https://www.linkedin.com/company/2217,Oil & Energy,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58837,2015-09-18,Under Armour,186580,4930,https://www.linkedin.com/company/14140,Apparel & Fashion,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58839,2015-09-18,"Ventas, Inc.",4933,321,https://www.linkedin.com/company/57449,Real Estate,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58840,2015-09-18,"Ameriprise Financial Services, Inc.",60790,13211,https://www.linkedin.com/company/3032,Financial Services,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58449,2015-09-18,Texas Instruments,160227,21086,https://www.linkedin.com/company/1397,Semiconductors,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58575,2015-09-18,Air Products,53897,9716,https://www.linkedin.com/company/4156,Chemicals,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58841,2015-09-18,NetApp,266554,12406,https://www.linkedin.com/company/2105,Information Technology and Services,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58842,2015-09-18,Kohl's Department Stores,91885,25187,https://www.linkedin.com/company/5749,Retail,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58576,2015-09-18,Charles Schwab,68754,11624,https://www.linkedin.com/company/1855,Financial Services,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58843,2015-09-18,Alnylam Pharmaceuticals,6703,362,https://www.linkedin.com/company/48171,Biotechnology,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58408,2015-09-18,Walmart,601285,229878,https://www.linkedin.com/company/2646,Retail,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58577,2015-09-18,Crown Castle,10472,1621,https://www.linkedin.com/company/1557409,Telecommunications,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58845,2015-09-18,Prologis,11798,1574,https://www.linkedin.com/company/8794,Real Estate,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58451,2015-09-18,Duke Energy Corporation,81051,16245,https://www.linkedin.com/company/4066,Utilities,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58846,2015-09-18,Exelon,44656,17438,https://www.linkedin.com/company/4674,Utilities,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58578,2015-09-18,EOG Resources,43853,2587,https://www.linkedin.com/company/22849,Oil & Energy,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58847,2015-09-18,Ingersoll Rand,65240,21899,https://www.linkedin.com/company/3175,Electrical/Electronic Manufacturing,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58849,2015-09-18,DaVita Kidney Care,44174,16144,https://www.linkedin.com/company/6487,Hospital & Health Care,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58452,2015-09-18,Chevron,995601,53715,https://www.linkedin.com/company/2192,Oil & Energy,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58850,2015-09-18,Marsh & McLennan Companies,37216,6539,https://www.linkedin.com/company/1096648,Financial Services,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58579,2015-09-18,Avis Budget Group,37717,7083,https://www.linkedin.com/company/2121,"Leisure, Travel & Tourism",2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58851,2015-09-18,lululemon athletica,105222,4855,https://www.linkedin.com/company/22523,Retail,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58580,2015-09-18,Constellation Brands,27434,2662,https://www.linkedin.com/company/13421,Wine and Spirits,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58852,2015-09-18,TripAdvisor,102507,2635,https://www.linkedin.com/company/15027,Internet,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58853,2015-09-18,Workday,76792,5159,https://www.linkedin.com/company/17719,Computer Software,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58854,2015-09-18,Sabre Corporation,66701,7080,https://www.linkedin.com/company/2113,Information Technology and Services,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58453,2015-09-18,Hewlett-Packard,2131113,275475,https://www.linkedin.com/company/1025,Information Technology and Services,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58581,2015-09-18,Credit Suisse,333554,44324,https://www.linkedin.com/company/1284,Banking,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58387,2015-09-18,Visa,205471,8156,https://www.linkedin.com/company/2190,Information Technology and Services,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58409,2015-09-18,Biogen,82952,6493,https://www.linkedin.com/company/3961,Biotechnology,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58855,2015-09-18,ServiceNow – The Enterprise Cloud Company,40638,3374,https://www.linkedin.com/company/29352,Computer Software,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58582,2015-09-18,CSX,38448,9421,https://www.linkedin.com/company/6265,Transportation/Trucking/Railroad,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58856,2015-09-18,IDEXX Laboratories,26105,4192,https://www.linkedin.com/company/7963,Biotechnology,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58858,2015-09-18,The Clorox Company,79556,4716,https://www.linkedin.com/company/166360,Consumer Goods,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58583,2015-09-18,BD,104767,14763,https://www.linkedin.com/company/3102,Medical Devices,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58859,2015-09-18,Nucor Corporation,13021,3678,https://www.linkedin.com/company/165257,Mining & Metals,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58410,2015-09-18,Oracle,1558907,140527,https://www.linkedin.com/company/1028,Information Technology and Services,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58454,2015-09-18,Teva Pharmaceuticals,136261,20713,https://www.linkedin.com/company/5239,Pharmaceuticals,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58860,2015-09-18,Electronic Arts (EA),211518,13559,https://www.linkedin.com/company/1449,Entertainment,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58585,2015-09-18,Dominion,15954,7766,https://www.linkedin.com/company/5666,Utilities,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58861,2015-09-18,Wynn Macau,11698,641,https://www.linkedin.com/company/50785,Hospitality,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58862,2015-09-18,Weyerhaeuser,21573,5153,https://www.linkedin.com/company/4494,Paper & Forest Products,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58586,2015-09-18,Yum! Brands,56164,4138,https://www.linkedin.com/company/3409,Restaurants,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58863,2015-09-18,Chipotle Mexican Grill,40225,6243,https://www.linkedin.com/company/163025,Restaurants,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58455,2015-09-18,Morgan Stanley,393183,60853,https://www.linkedin.com/company/497017,Financial Services,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58864,2015-09-18,Robert Half,254664,24144,https://www.linkedin.com/company/1681,Staffing and Recruiting,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58587,2015-09-18,Pizza Hut,44219,17319,https://www.linkedin.com/company/3406,Restaurants,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58865,2015-09-18,Pentair,50170,5379,https://www.linkedin.com/company/165430,Mechanical or Industrial Engineering,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58866,2015-09-18,Juniper Networks,204376,8651,https://www.linkedin.com/company/2240,Computer Networking,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58867,2015-09-18,"Starwood Hotels & Resorts Worldwide, Inc.",285298,20580,https://www.linkedin.com/company/3035,Hospitality,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58456,2015-09-18,U.S. Bank,105220,37810,https://www.linkedin.com/company/2532,Banking,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58588,2015-09-18,KFC,12547,4663,https://www.linkedin.com/company/2774668,Restaurants,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58868,2015-09-18,"Mattel, Inc.",72015,6502,https://www.linkedin.com/company/3214,Consumer Goods,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58589,2015-09-18,Taco Bell,27144,10362,https://www.linkedin.com/company/3407,Restaurants,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58869,2015-09-18,ConAgra Foods,85324,9882,https://www.linkedin.com/company/3493,Food Production,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58870,2015-09-18,Tractor Supply Company,16390,3444,https://www.linkedin.com/company/15434,Retail,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58373,2015-09-18,Toyota Motor Corporation,284961,21460,https://www.linkedin.com/company/2109,Automotive,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58411,2015-09-18,Ambev,237012,12594,https://www.linkedin.com/company/162402,Food & Beverages,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58457,2015-09-18,Starbucks,599888,59586,https://www.linkedin.com/company/2271,Retail,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58388,2015-09-18,Eli Lilly and Company,312727,34065,https://www.linkedin.com/company/1663,Pharmaceuticals,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58590,2015-09-18,"Long John Silver's, LLC",1118,614,https://www.linkedin.com/company/3170417,Restaurants,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58871,2015-09-18,Rockwell Automation,128437,15726,https://www.linkedin.com/company/2498,Industrial Automation,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58873,2015-09-18,Red Hat,135846,6373,https://www.linkedin.com/company/3545,Computer Software,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58591,2015-09-18,Brookfield Asset Management,13039,841,https://www.linkedin.com/company/40118,Financial Services,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58875,2015-09-18,Citrix,150163,10704,https://www.linkedin.com/company/2641,Computer Software,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58876,2015-09-18,Celanese,19022,3565,https://www.linkedin.com/company/162947,Chemicals,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58878,2015-09-18,Cimarex Energy,20959,652,https://www.linkedin.com/company/37172,Oil & Energy,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58458,2015-09-18,Gilead Sciences,91008,7885,https://www.linkedin.com/company/163993,Biotechnology,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58592,2015-09-18,Shopify,19589,733,https://www.linkedin.com/company/784652,Internet,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
